business_id, num_review,ave_stars
m6h0xM8nvmjx-WeOjV6XbA,39,4.000000
Z85BGr-jnEWvoI4xAnoh3g,8,3.000000
BlEJLTv1jrM58EYJZ8VXow,11,4.000000
0UZdnZKHmCJHqN5cbM2nUw,5,2.000000
QqJMC9enrJ8UjlASZuV3rg,3,3.000000
Q5sAi0_PmyUMEA0QZRzWdQ,3,4.000000
IWPt6Qmgq9Z4gqn5qmdtFg,10,4.000000
QygMZmPO8A6OaJYO2a0pnw,7,4.000000
TbpKmVN5yAf0h2MXSmH_7A,3,5.000000
JEreQgso7MH_Io3DXGsEOw,71,3.000000
-fpBB1Oa7fVi7liNUd8qow,12,4.000000
KCpBGuUFnOKEAS8gLAhyaA,5,3.000000
gi68MIiNXprOemp-VBCd3g,4,5.000000
S_alk7APuIOoFEyUtDyBpA,4,4.000000
n9c5ezcwz0k4F8_oIAjpbg,10,3.000000
E5L2OBLUa_ZPxeqpReooQg,3,2.000000
oIXw9z-OuDlMDKUBPRny2w,37,3.000000
1GXycbqgmD9TfhQFoktSLg,2,5.000000
f_re4xw6zXn2DAbcChF-AQ,16,4.000000
TbCK2E85H8FMGo4VCJLcRQ,4,5.000000
dL4Ldf8DKkfBisCsECBNKQ,6,5.000000
kOtuKvPAAPl-w5YHaYNMlA,3,2.000000
ofGc9LgJDQ2KIwbnSeI33A,3,3.000000
rcrB9mqiRrkcbfE7bp5zYA,3,5.000000
-xBv8p9jzOkMyGlY07FMTA,5,3.000000
Ia0Ri_qRKDDWaGAwZ5spug,4,4.000000
0IojJ5ZpxhX_BFJdgUk0Nw,6,3.000000
QhZgTuDoGMXyLu2WzrPoyw,11,3.000000
P1zHZHj85h_qyzeWIk_1xA,4,3.000000
TdNIQQcfslKjkey4-yAlKg,82,3.000000
uG5yrHPZkgP1dlSnmcM8lA,29,4.000000
36VppVjzRVyyCjJuH4SeVQ,4,4.000000
y6-RZAlmtssiqo0OM7lCUw,5,4.000000
S0xheIUam7rYNUI8KiWq3A,5,4.000000
lq2iZK7epi23byzcejjqTg,19,3.000000
q0Hqow7jdaFjbr4zrBwANg,3,2.000000
ZUabbxf7-UHq48WWVgtG5g,18,3.000000
VCjL_1dIIdUwVdK-_9ggRQ,3,5.000000
gSVOfR0zWRvM0KHzxMLtMg,5,2.000000
Apj-ekruC6aZzvyF0sRSeg,9,5.000000
-NbEHP2GHFNb5PnmJnd4qQ,3,4.000000
G5SASWuL_CVxpgwXXGC4DA,82,3.000000
RejTcczJRLYTnbmKihNpyA,19,4.000000
uEgmZTgC6yzgf3kxW6PECA,2,2.000000
JANGZqifI1HN2rJBPVcNfA,3,2.000000
g3rQrrstKsEIfknfc88O5Q,3,4.000000
KiqWfXmMCklapGRedS8rtQ,21,3.000000
CfIPNXy_FcIAgbka7ja0qg,6,3.000000
MbDtKISriDxNRuhEoL4ptQ,4,4.000000
KTF-E3NfkJy2wiwcgOPyVQ,147,3.000000
tA481LXWuT_rqS3X4dH_7Q,3,3.000000
3jBkt2zeO1t0mUUBJMzTJg,5,3.000000
MuWlXw-4NC-Bz8_qe2E5ew,4,5.000000
sSKPsZ1rhadPvBUSJw7BFQ,13,4.000000
5o5MLNPmAeakGgdqeGyMvw,77,4.000000
TLFPee56Ki7cJKZ8zpl-Pw,4,1.000000
VNLiEBJyt7UfB1mI9puITg,5,4.000000
q1ZQlDDASrPwYPxbWqtvZw,11,3.000000
Yetz4GH7-hlQTOuLJhUTPw,5,2.000000
O-Xa9GCFWI65YiBD5Jw_hA,362,4.000000
GiDLniaS6M8aAyW7jrXILw,2,3.000000
9cNDQIo6Ptp32AdK7IsJ7w,12,4.000000
9FntLhIvrgfs4uxpBm2vxw,23,4.000000
STrl6J58mZYOlLLJ8Z-DbQ,16,3.000000
6nfTUgP3UvQ_jhnT8kCpew,64,3.000000
1bMesJDIAG9GpRU1SwKMsg,3,4.000000
foEOQjIpF9HR1MnXfFfLog,3,5.000000
m8LIOPXPMZVCpvtK8QjPqQ,4,3.000000
29hR24tcAM3JZaXfA5xCxQ,106,4.000000
S2wlB-5heOTiDxV-MIxnzw,9,3.000000
VfYgB0LE44-qdCDpneXq2g,3,2.000000
7onAEqbbZChyYdB2nJoQdg,79,4.000000
8yxuxxKHRtyIzwE4cIVRiA,29,3.000000
Vr5whqdVLxsDO2fTfSmUKg,9,3.000000
sUf7fRBqsjLddnj_FW4mag,3,3.000000
CRvVvR6aE1eWVRtzQ0UC6g,63,3.000000
NeHt44hjdL3euXohFc9CMA,5,1.000000
1Z-_DX5cfBpC_llNQi9Y_A,9,4.000000
VniR7lMqEAFj7_4LLKs-7A,7,4.000000
Xta0mTpGJWC2yi6kiQm_vg,30,3.000000
q5hqzMWNklZrOb_av8HPTw,5,2.000000
0Gu2cpJ5x9ZZfDDHohBY_A,13,4.000000
Lnohr9bpCbHNsomazXDg-w,264,3.000000
o0snahBUg0DYC5PIM0bz3Q,10,4.000000
SN2W_d403XoXnY7CX61B5w,2,2.000000
k6aHBaA-FNB3z85eK7iUPQ,4,3.000000
fOERqjUznd2KBMKrxlMUww,61,4.000000
jMIuId3VIGhsateF-Wg2zA,3,2.000000
JHYqBNAqVzTK9QEMU9cL0w,6,4.000000
tqIFZtb873aJM_4pxT3Ojw,3,3.000000
MvQWtqT6jXjaSW9qgDQBqQ,38,4.000000
20scqMi4o-b5ZaEBIGIewQ,4,3.000000
ZHABMz5KaCe_eGPz1t4Ubg,5,5.000000
BnaUTHD1ZmgIuYtzjDlXqA,5,3.000000
xWzKjBBAGxq-nbXzTYikyw,4,3.000000
Kd4NO2ykID_eojW8pCzhjQ,3,5.000000
9uLJMB5blH5yrxCFLSC56A,12,3.000000
UkWSzVhcrnLHeVk_4wQDFg,2,5.000000
c7KRV92RDU9P2TpB2HDu7w,6,5.000000
xj5pStP0t-eYDQqdcvvlUA,5,4.000000
L7_-U4QPJBYxEpD0BdT4Pw,4,3.000000
U97cOaXPSOGmVhKEomPjlg,73,3.000000
g7TRJ80hIpgjlbTMRyglJA,11,4.000000
Y5ftpklvYcdviNKMrRP_yw,21,3.000000
OXJZlVOYZwyrf5cHLmfStw,10,3.000000
5ILGSRh_dKKCl-sRgQBsUw,15,4.000000
jq_YnMQjcArdBWuwRospFg,40,3.000000
e2BmliYf0c-P7sDzL4miYw,8,4.000000
FV0BkoGOd3Yu_eJnXY15ZA,409,3.000000
iYr8t8RVPCiWABBO4I6HgA,15,2.000000
D7hnZ397ZTxWqx6EvpAO9Q,48,4.000000
eOaW-EVrK4BQWNy0xUosdA,6,3.000000
ExpTNnro-X-NZrsOlDEzRA,4,5.000000
-9E9RphlavSPtYl4JECSkg,3,4.000000
q7-4m173DhLmZ8884teYGg,2,2.000000
rcACoPoSovDJPx5hpeR5Dg,58,3.000000
mqQwChPNN4o4DhAzaGntIA,190,4.000000
c_azia4dh9JsKjPo28Ecfw,4,2.000000
fb9eLHJ4S--TyXsarJJo-g,97,4.000000
ILNvEpFq5zQPk2wg4NLIIw,6,3.000000
AH2pJa2nfvxXkfFP1P-waw,21,3.000000
-WDAJKr6345nJF5ZZIBLDg,31,4.000000
JHp5mJvYe6UtM_QsklR-iw,9,2.000000
7lbvsGKzhjuX3oJtaXJvOg,5,3.000000
FVe2puTsVCNzNdW-VBoO7A,3,5.000000
iy0BiPp2F__f_F03b8SZcg,14,3.000000
T-AAN0CizEBOTtHinTuvrQ,9,3.000000
JldeckM7eWBHCTE1qFAS4Q,5,2.000000
JksZiHb_Vj1tYRTpuTg-uQ,5,3.000000
C7ocuI_OEIsSCCMbXO9E9g,14,3.000000
WjOz_BVfAkunjIA2yTthyg,19,4.000000
93GZbJx3LXiBfCqEKNdjdg,3,3.000000
dK6ib2D_4B0_OMNg8A7lNg,18,2.000000
M1xr5BzeTA2xJ0VQ9ccBpg,2,2.000000
nbO0X6SNrZWOoDQS3WQCPw,23,4.000000
NtmLlKfCFfM0K5j6WWKxQA,41,3.000000
gzuvM2ELm54m3jUqWMbvOA,2,3.000000
M2PCgCdlY4t-FwYnwLfuOA,3,4.000000
3-RZKoNAQ2_-_8du4hLRRg,6,1.000000
yJMLD-6AggZNdC-GonVBsA,149,4.000000
LpilCQTGbm8Xu1p5sHe9eg,36,3.000000
cfy-C6XNFt-F-dCQfK7EDQ,85,3.000000
5OX1kKlNHCaDmGq4qrFBmQ,3,4.000000
4H-1AwB0_V_zi-xjSr_sdg,2,5.000000
ky3kuTeqTUOU4CsZ_2_LzQ,28,2.000000
hOD1FviT9Bza1q42D8WB5g,25,2.000000
RV9yiJmJNEpFv-CqgOo71w,23,3.000000
W0p6nbhpJaEitQoNt6YPzQ,5,3.000000
N8LMqIvnw_n3kgR43UGqrA,4,4.000000
yq4NDtkYiNv__Qik0TYzyQ,11,2.000000
K2VQpb53hzGwSI5wfepEAw,74,3.000000
Ydc74ermKp1L4fYOrPvzXw,16,2.000000
Bl7k6FKKEdAwqDm1NpWTQA,7,5.000000
E28ht8IEiO6FZbKktSo0Xw,120,3.000000
BTY5H0QErfUbxGqKqciYDg,3,3.000000
JuyVq7GwY5EZ_gL5cGfPiA,3,1.000000
oSKKhngtyMqqG1lvEv10uw,4,2.000000
99SkL24ICeDSJ2LXHRUusQ,3,3.000000
v1ocqAm5soWTNPttLQhSZw,38,3.000000
N80E9zoWEpHhi4kH2eKAsw,23,4.000000
tw-My-XXJx6wzgNxMLJTDg,4,1.000000
-1bOb2izeJBZjHC7NWxiPA,69,3.000000
IF-BrFA4srTmLHk_fxOKkA,12,3.000000
rER6cM3zUBiw_dg0VRW6bg,3,3.000000
AXixlciaDB5jo2NMZmSKoA,30,4.000000
WQc22qucCCtOytbx5CHqbw,17,2.000000
XF1g7-1TyTMUMG1qMovlRg,12,2.000000
7VLW-cIDaiO4Dx8gXYkZcg,99,3.000000
ESzQcQnFBY1WqWz2zavqTA,6,5.000000
pYJ7o-LxNZ3K3KUd8d3pXw,4,4.000000
hnOGdF42m6Cwuuh5iuaXbA,45,2.000000
0LtHfB8zZqo7Dd_Y-j907Q,4,3.000000
W5tBa2Bvs2fCXQuM40REAA,33,2.000000
7JInXWfc3FyBgIHqYk_L1g,3,5.000000
J-BqsO6I6iWFNSH9VTB5Dw,3,3.000000
NM9ZflS7Aa6tZYun0ac9QQ,3,3.000000
5fRoYdCOYdPMIUyJXNYd8A,22,3.000000
GIG-c0WT3b5f8CdtkyQ9yw,4,2.000000
nUN0t8QF-ssQ4J9R0XMNSA,5,3.000000
WUZhhI1lRidJCnYaAYxRBA,4,2.000000
k94x--NChSq4BCO7XiOXYA,4,4.000000
mvGW6YW6LNULvdASs8IUCQ,5,4.000000
hEbXPLKVNMwaVmA4X7xhIg,3,5.000000
lR7GrPsC7V80YSS2dSWHdw,9,2.000000
kn9KGYt5JeZuTc6RSi1w0g,5,4.000000
SAS7V55TcgZSTJ21ZnXqmQ,20,1.000000
d2AeNB4xw67E1Bzpo1Pm7Q,32,4.000000
z0hUNe3YiSknxs1HJZZDtg,4,5.000000
RdOQN8LEzo5tB_pSIS-I5w,10,3.000000
2Q0iBhFrvwM_U_wd6qbnZg,3,4.000000
7u55OIKwMmnWGnobEEUNvg,3,1.000000
-Nd5eId2iqnFvAMNgRBgpA,68,4.000000
yDBhFRmDuEwvpE8J6NlkHQ,9,4.000000
tVFFD5wldht-JHiUkGAaYw,3,3.000000
XxfWQ0e_EdkxYyVN7osIlQ,5,4.000000
vARjqeIkSNsazHltujiq4Q,492,4.000000
h341Q8AG2OytBgzN9hh1Mw,4,2.000000
nlFlIeziD-4nNUF2B337Yw,167,4.000000
-vaGR2CXNS4NZrMdctSkGA,27,4.000000
dBMd0f09nJCHURtmGHQPIQ,4,4.000000
hkGenf8P-MAEV11XlXD7BQ,5,4.000000
A5PD0oy5R1TpIo8JtY3f3A,59,3.000000
vhxrgY24WnjOQAL8QYmKpg,5,3.000000
XOI_umzCKUcs580MEPLNiw,3,2.000000
ojCJLdq4pLIvumBdEtxN_Q,6,3.000000
ZXRcWs5SUCvSfb8I2aLOnA,25,4.000000
7H0nbExftMZlpZDXm0QrBw,108,3.000000
5KaAFyRd4JmBBSk6pZzNNQ,3,3.000000
BV8_BpJaWpU_HjjLiYZX-Q,47,3.000000
V5w1ThWfQdolgzIL3rWPTg,5,4.000000
nMm5NomMHQgWHAtmvVCHlw,6,2.000000
qNoNkF1yJctEs3t40VkX4w,190,4.000000
RHu3ttXpLRWkhrlo7-xdBg,13,4.000000
fqrZAnLcs-coMk9gFyDxdg,7,3.000000
3kQKLGaNoorabUzRjHAgTw,3,2.000000
1vFZmdUrQKb4Q3OVJoxdVQ,3,5.000000
gDMkLebIURwPcor2FvuYOg,14,4.000000
vu7G9G1Y96iMBNo4z_YOXg,2,2.000000
y4bkwSDssQTlFOYZS76K7A,95,3.000000
S7vvvnBipWqOFiKXX-LWVQ,4,5.000000
aCSK6smpWUS1rRiCcS_Paw,5,3.000000
OoC5MgB8ybacDFUERycGSA,2,4.000000
ecnAOoIm-ikAHkTWsGUmzg,3,2.000000
65FxubazAcygh4F3WlY6lA,6,2.000000
kn7Se5KIoMdJHq4e5ThIdQ,2,5.000000
rfAifR-peeyLh3-deq-G4A,5,4.000000
rxNp4Ce4W-F0ePS7D4PbLA,3,5.000000
Db9-OOejM9nox12FmEO-Bg,5,3.000000
yxmvnNLJquL6EBBlBr1x_w,18,4.000000
r5GJ2rg06tSCdaN_2aKEtw,3,5.000000
Fau7RSuoSDerpSS-7dWn3g,5,2.000000
z_lQV_RTpGGPiBunLeR6QQ,43,4.000000
En4UyDiGgmQuWq__50RAgA,16,2.000000
ZzkAAfn6Y4HGd2eUi34EHQ,6,2.000000
QPwrGqvwmEts5I51H4bQYw,7,2.000000
zwFpOl3BNBazrdXynuQb-A,4,4.000000
RmsLprV97Sj0BJgbH5TWOQ,5,3.000000
FKgeJerCffIN2PXZUk1jDA,4,2.000000
cFuxWeyXi4EfLPq5YIOhcQ,5,5.000000
gf3hwItAL3ssLLa1rh8QIg,23,4.000000
vY9XP-H9f6g89H0fPUdlHg,3,2.000000
f9xITzdfPbqQUoBxmSNymQ,41,3.000000
5stgsDNIYtxOej-LXIsCFw,4,5.000000
wLf2cuW-Duru3stafucGZg,5,3.000000
IqRNPvXvbUbxvfgC6cj6gg,9,3.000000
_5qkBSljHlRo5B9GQLDp3w,4,3.000000
xLCbkTYQaP-nij6mEfaw7A,99,3.000000
BZf4qRf0AOjMUGuejM8ljg,5,4.000000
MfCS8VeJzf9QbxNImekuMA,5,3.000000
CBMLVoXLAPOve9DnyA8qtA,3,4.000000
1mhywrdsgdqJM3OGZIpVtA,123,3.000000
f94WxonvHf9KIq9IGPH1eQ,7,4.000000
CKzhDe1BRDQ2-yHiZdOPvQ,5,4.000000
lbECi2rbJPZWzHdmrC9xAA,14,3.000000
uuy2996tUiSrGmb-yYFCHQ,4,5.000000
rxQ2PIjhAx6dgAqUalf99Q,13,4.000000
f2wUUciX4YzwFXYaFFmHYw,3,1.000000
_TsQL0GYnStvozi_xOtV2w,11,4.000000
g2jHP8cPKY253Tw0TKQQ5g,14,4.000000
DWyISlmBgg1kWryinUQXlA,22,4.000000
4A628qyYpA4EhN6w6o-MYQ,115,3.000000
QWxguAtFAYh3ko9GYCxMYg,4,4.000000
wTiQXYB9fE9rcSZDsZgbtQ,49,3.000000
r6PWYVbDY4c-XqeXpu0u3w,4,2.000000
9WVcWmfqATexHjNgc3303Q,4,4.000000
fd0iSXEhwz-foQdS8SCKYA,47,3.000000
w2PHq5wfGuqWmHAruLtZ0A,10,2.000000
qkbloHdDZuHf_0wTqUGPjQ,91,3.000000
7sNFLjSyinVqeQ_Teg2WRQ,9,3.000000
MbFxBwpqiXRWSvoTXt6Erg,6,2.000000
5oQOTAWwXRbd5gf2cbX0ug,6,3.000000
y3V2jqKmvWjyo9Mc-Ipn4g,35,3.000000
saON8-nDZi5W64u1xGtmPA,61,4.000000
9mpVVHcUfM3Ax1t08H79ng,9,3.000000
ZwAb8Io8Sjlxqp8i9oUrow,3,3.000000
HLQGo3EaYVvAv22bONGkIw,6,3.000000
W53JzsbygRIpkTmGqKYY9w,3,2.000000
FfsleLHR5ay7EfKSNg4tcA,2,5.000000
jLARXwkloMl6B_G35a3_pg,2,3.000000
fLzfTHoIZer21ZvtU19y2Q,3,4.000000
ubyQZRkJAnAw1uYj-7zYLQ,6,3.000000
L-SpHlHt_id-U28gFbnhKA,3,4.000000
O21VX9w-4IWnG8AarQoV1A,3,4.000000
3mRV_3ND8_9LPW6IdZVS1g,5,4.000000
i5ET3ed5pHF5XM9xpEvkhg,4,2.000000
O4jXtRnS_R9SyM7ckMhFmg,59,3.000000
vxC3YTLOeGJwrnHcep63FQ,8,2.000000
eOwE31AsiWtpUz_yuxlnig,3,4.000000
lfascgYJ2SRRnrvrz5hzkA,3,5.000000
6HAwTnhNJoR5VNdfUrRoEw,85,4.000000
l0QcbMRUqVkX2sUXS-LYhQ,24,3.000000
fWnGkLnZzv2yl3fB7xF40g,201,4.000000
9bm2FyamMSHYT7XlgppMBg,20,4.000000
0Bilf-3-J8hIekQVWyRGWg,6,3.000000
h2Y0j7qWSiCkd9TUC-Oi6g,3,3.000000
oGwzYYdpLKH_d9T3af4-oQ,5,3.000000
2JH55aLSfKvg_711rGcZLQ,5,3.000000
PuHucejs4LG3hSXnrwi9-g,40,4.000000
_-TRcD1fi3Eq6U0tEb6Qnw,6,3.000000
gBVytpiIYGLB1wce-Dfbxg,97,3.000000
nDZ5AfOINShkyj2_KNJOFw,4,4.000000
I3E1LnQhJMe14wga2vypkQ,5,3.000000
Kfbs3K37ZczrOQnoxgzNkw,8,2.000000
4HVPDGM-eiWpMq7Qimwf3A,2,2.000000
ItAxAmUKu58IkNvrdS7hIw,8,3.000000
EFNwMxaajz779YWCRmZGIg,10,3.000000
rfHQoulCmGmA9bMTA-ckQQ,7,4.000000
Z3W2vlYN1mkhhZiZqRRr5Q,5,1.000000
cpjNtM6Hzs3YjTBFEFcL-Q,37,2.000000
Y6Qsu0EYDFtOOtxdYf51Pw,8,4.000000
ICAFGYD7jnoOxsiz91ljEw,4,5.000000
f9WU18QfVnUSuYbkQx5iIw,17,4.000000
UjaR5QhlqlRIGMtlC78n3g,61,3.000000
QGOztEZthxVG0R_Ns5__xw,20,4.000000
GMBvzlG0DWKwkYroDsdrwg,9,4.000000
QUtmIFtYU0d3udJVTEmu5w,6,3.000000
nQMSwKQgPALFSpflTmCIyg,4,3.000000
mFBBtUrWMqikBS-Jn-RiIw,73,4.000000
bE_0Ma3nEBd9sjcZKlRLKQ,3,3.000000
oht-j1yokCgPwUsy_PPGrQ,3,5.000000
AuGGWt7dV11fRBl_LPQGwg,31,3.000000
Jje3kP5CNasYDSpH0NPRGQ,32,3.000000
xWcTt1L4vQC_QkPfPBVlCw,17,3.000000
VaS7LItYGX5Dr7rHe7aJiQ,23,3.000000
KFg2T3nHlzjMByX4y_V8LA,80,3.000000
mFcB-ohmJIi1xuZadKbuww,3,4.000000
XqpUg6FZefOxiDF65viyzw,3,3.000000
jcMwUkEOER1yLcmLFz0ksA,6,3.000000
EjWi22gAE_cYpGs7lBPahQ,62,4.000000
DeAnVirgOxQnI36V1W158A,79,3.000000
HHFjjljqoH5qs7Cy1i9R4A,9,3.000000
1Y4_Th_NFqrlGjysS1T3_A,5,3.000000
Ax11wyp-FudujeU9nejQbw,61,4.000000
5SET7Mhv2HGONolojSQjLA,5,3.000000
sTp_NLwa1-t4i4OdeI1Z5Q,4,4.000000
YOrKbBFKRFqUjMwNJke2WQ,3,4.000000
sGc0p_EuJzgm-Q3Mjb0jVw,6,3.000000
JTuTbztTMwJ4rpbO9Q-hCQ,60,4.000000
sJv-r6o7hxcs3pCKgbuUAw,3,4.000000
zCHIbc_PhZqLdkcKFWSlmw,5,3.000000
AXJQb44RGuUuwekE8Mdelw,8,2.000000
8wwN-HQ-CQ6ACq2dIiuGCQ,6,3.000000
KRyOvWrcuN7QShgd5COScA,10,4.000000
rrWhi2TL0smrbihvavZxcg,145,4.000000
VndtSzluhvrKA1ROaoJ24g,13,3.000000
1WZ-rmm7WFajdd4wm_bZvQ,3,2.000000
ZBFCiGOw21vc-a8YY4sx1A,4,4.000000
6i1XD3mWfxUxkOf7pO1WXA,5,2.000000
ev8vAH833VRrhTKmj7ruSg,3,4.000000
lFMG7hSP5sLxLryeoeXAsA,2,3.000000
JdTCJkk2iM2hI-sY0i5Jag,8,4.000000
YEOnspVAXguZEJp0iKLq8w,7,2.000000
z-ScJls8ILoLAnUG6zIJqA,3,3.000000
iP-kfBvvuzUSZWW6JI3T7A,3,5.000000
08eBj_o6oTncJR0ylM8qSg,8,3.000000
ZhwoNt7dU6iA_wKmwe6qQA,6,3.000000
hwXFp8FKJ7ivQb8_f4X23g,68,3.000000
8_mbjbTK_Ci3DljpzdipuA,7,3.000000
fOrmUQoNIhxtu_WLKx7WQg,4,1.000000
JuQncODLNOhfSaa-5okpQQ,7,4.000000
vaqmESluryt5i4Wbkb6KRA,43,3.000000
X14VzZRXufukyYvwe3JJIQ,6,2.000000
K5r4PHAalyO1uk8vdWnhzg,5,5.000000
rBBHIYFIFVG_CHCwZjcotw,4,4.000000
T0MVcmAYTrID2kR0KkFLZg,3,2.000000
4D4aSfE6kvBvdJhqBuODoQ,8,1.000000
jQST5lkLGX9L52-A10TGTQ,101,4.000000
Dz7swOgFook-L89Y_M-aQA,53,2.000000
jj-K19oswZARMwCQK-b37A,48,3.000000
WCUsSG4Vs7kV5rtihY3zGg,3,4.000000
S9Dg2NONCvnXQHN0ZQwajg,9,4.000000
M2j4ncoX2xtAmry1yWqwPA,4,5.000000
nEOZ2CBv-Z2hCqVTSDaseQ,4,1.000000
H5FMmMe3K7W_nz8cwz1I9g,8,5.000000
GAzgpx7XzXsEGx3mOcJfMg,3,2.000000
jN2NAKO5Rn5IT8udZ0imdg,21,3.000000
P2hdIBaOhbDwYfFcyokpyg,6,3.000000
hHf_PhFb5QbdrCXSeS0Icw,3,1.000000
sI-2c9HZ0RjZX1OU-5DW0A,51,3.000000
HQcrjFvx4y6T9Yt3JbhP8A,9,3.000000
J4FtK1Y7VIRaLAUc4WhjgA,3,1.000000
0XYKFQI_Cteetvu8226jIQ,2,3.000000
tfVKzEDu8XYyP8KO1dsNvQ,64,4.000000
cBpJIOrVXotDI0XAZH_k0g,264,3.000000
S85y5Iv3LlVsy2sjqHdGhg,21,3.000000
_H5tPmiPJSMJndzQ2zJQXw,22,4.000000
_EO58DNHOuyTst9vbTfizw,7,4.000000
X7r9ogduV4JAaO_20nkZgg,13,3.000000
o_cXc21LwmKB8LG_Sia-cQ,3,5.000000
rHQkHfuuqVIAMCm2KNZ4YQ,3,5.000000
aYZiWuBtchYp6N2udVtTLg,6,5.000000
tL8QOD03ibKRf5jeEuMTQQ,8,2.000000
I-lfNNxnObF_rvS3ZbzFTg,4,4.000000
6NP9s9odL5UfKdei_qQAog,4,5.000000
tiP6IWJ7-18jsLuOTH1JnA,3,1.000000
dP3bRr_N7Z8SkHNkZBXonw,8,4.000000
vfzUNcV9B3RhDyuZp0I1pQ,70,3.000000
7jJ1BDPCQ-oM7nmQeKh5Rg,4,3.000000
l5X8VsWdcwDHmM2M7cs_6A,3,4.000000
CZBYYCb4xBwNlSIYNc6Eiw,15,4.000000
lgs_LqXk9VQC3ocwnRE7WQ,3,1.000000
wUPHVWGmoBU_gykHl1Kzxg,23,4.000000
6EOw7_gL30rQ0SQbX9m3lw,7,4.000000
Zk584MLn3STVm1ZXpABSmA,7,2.000000
pGrcODntgStT2ffCcHgmCg,3,4.000000
-EOZn5fbMKUo_3QEDFfedQ,7,3.000000
-aBTFWuluGAJId7C4KNqeQ,8,2.000000
3OXuxWtGMkBoikTOjKHxBg,15,4.000000
puy0PzIcCgR3KWJI7llBFQ,54,3.000000
Vge4JLde1MA4xjqHKTlNVQ,3,4.000000
kGEW4XXJQ2FS94gZv_N7VA,46,3.000000
4oBF6f3NiCYF5VYd8WaELw,36,3.000000
Q_78bhl_tnjySK2iNmRYWg,10,3.000000
tdlSjsWl9PYEUBhDXkIvXQ,13,4.000000
6ZYt8IChJmH3Ra5IqnlivA,14,2.000000
p4q6LcHoC-W8XoKfXNoJeQ,5,3.000000
SRkFgiyXb7NlCox9WxltvQ,3,2.000000
dl8FULkVABIxsb0a_fws5A,5,3.000000
wAQIsvL19Zn8patYsqF4ew,3,5.000000
gy9AuGKWX2y9WJcUuxt7Rg,11,3.000000
US_Kh0J9XMfkifYDc48jog,6,3.000000
4z-smh-leyWhiIUNSQns7Q,16,3.000000
_DjAApQ5qhhHP5H_gzX57A,4,1.000000
uvgI3CcxHnyGb_akVb8TCA,7,4.000000
Zh6zpqN_rFZylYexWW2btQ,53,3.000000
-ijqzP5H4UCk2CEa6RRKQA,5,4.000000
YEW6ExhHpp650wy-OeOmrA,2,5.000000
A4Jpwipg_Tj9X_BSe2PYFQ,10,1.000000
lSjPBfL1fAgR31y6OGq1Ig,4,5.000000
JM6X0PJBcMkAjOuZqMaZsQ,81,4.000000
AW2Q-_329_WjjPa1t7H4nA,2,1.000000
Gqq6AF9MIbhh5wwGofeiJQ,3,3.000000
IOcOXsIxl3BZ0b5a5eVeQQ,4,4.000000
y8XIzVLegx1UJ0ON1IpWmw,3,1.000000
WaHbKkBRzrBWdIRbrOG9bw,4,5.000000
5F5YNb_outADA9kG_AbZSQ,5,4.000000
JWBSotjo6Z6hkwq8nMS2Qg,4,5.000000
q0AKQzEXQgAanw-WNZJ3xg,6,4.000000
A8Khz3eeqIFFGaXurg3hxw,76,3.000000
eN27zC-BPEQYeTVViLLjVw,3,5.000000
EVc3mv-_1buaBaOkhu6hYw,3,3.000000
_jgTXxLb-EdoDGx7NIt-LA,3,2.000000
T9rA3hcdT9s3i4z_VUrgvA,8,1.000000
7z9qDPOQr25fanJ73XYcXw,3,4.000000
-89RyOPC5YszPxL5u8eYaw,3,5.000000
rp7X0MYQEQ4BtudkSOq7gw,5,3.000000
XTIIAZspxssIF7WenlXmrA,83,4.000000
8x9Mzb7gX6SEHQIlSDpU8w,93,3.000000
eJl8_6qggNasZ_ln0IF-XA,5,4.000000
INRenIaR7EGJs0OjnTEYSw,3,4.000000
ldsuDySK7swMqf_7BMK59A,13,2.000000
VgBs2cmQGxsevt5ZVW8vvg,5,4.000000
h0ghmixJAASAiqknC0BGeQ,8,4.000000
tQS6TT2B__SzsWxPZ-RrNw,3,3.000000
nTvdMPju3cciuizDSlOLRA,8,1.000000
0VAYXzrEQExGm-Q8FpIvgQ,3,5.000000
DAIBZ-I6i5wEUsxEolzXBA,46,4.000000
HRGG8perwma_cXcSN3iKbA,9,4.000000
gbj6dSr3NPtUABkpzztsew,5,3.000000
w4sfUVZBlQw6eHc005WOAQ,4,3.000000
NDHhzgMrTzr_38md_R5WKw,37,3.000000
S56KKeJAqy9KBpuWpKnQ0Q,27,3.000000
HgLPRgRQ9R0-98i8ThCYrg,5,4.000000
08OcGan0xiT6I_oJ2loLMA,13,3.000000
yvSVDO3llx9Eg2lNreJqmg,6,4.000000
1BBYTiRHddjgAvDUht5WAg,6,2.000000
BOYgi3o9pWJWKvZzzZO-jg,5,3.000000
IRy9-pB3mQ4V7RYWsKrJfQ,5,5.000000
RCfMCbGjpVXsBTZTjnOc_Q,2,4.000000
bbiV-lPmRaK_gjzE77x_jA,11,3.000000
5QQvOrBgkjtnGZq7KxKaRA,4,4.000000
7TTuslaXAtcjPrNRJK6vgw,1,5.000000
jydTrT8CuTzhIG_zWmGGBA,4,3.000000
vkQDObdBffLtHxJ_s8rgOQ,11,3.000000
URWorZgi-9E1ubknpZkndg,3,4.000000
Um3jd0UWAv1Ak_R-jlAGlw,8,4.000000
